22506,HZ282115,05/27/2016 02:50:00 PM,067XX S LOOMIS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0725,007,17,67,01A,1168161,1859932,2016,06/03/2016 03:49:05 PM,41.771186622,-87.659135818,"(41.771186622, -87.659135818)"
22507,HZ282773,05/27/2016 11:34:00 PM,037XX W 75TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0833,008,18,70,01A,1152749,1854456,2016,06/03/2016 03:49:05 PM,41.756477235,-87.715775322,"(41.756477235, -87.715775322)"
22508,HZ282911,05/28/2016 02:59:00 AM,051XX N LAKE SHORE DR NB,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2024,020,48,3,01A,1170128,1934428,2016,06/04/2016 03:49:04 PM,41.975566618,-87.649750731,"(41.975566618, -87.649750731)"
22509,HZ283010,05/28/2016 05:28:00 AM,063XX W MONTROSE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,true,false,1622,016,38,15,01A,1133093,1928573,2016,06/04/2016 03:49:04 PM,41.960230099,-87.786080959,"(41.960230099, -87.786080959)"
22510,HZ283676,05/28/2016 05:29:00 PM,002XX W ROOT ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0925,009,3,37,01A,1175221,1877452,2016,06/04/2016 03:49:04 PM,41.819108491,-87.632733067,"(41.819108491, -87.632733067)"
22511,HZ286621,05/30/2016 11:20:00 PM,051XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0231,002,3,40,01A,1179362,1871088,2016,06/06/2016 03:50:55 PM,41.801551479,-87.617736828,"(41.801551479, -87.617736828)"
22512,HZ286618,05/30/2016 11:44:00 PM,064XX N ROCKWELL ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2412,024,50,2,01A,1157820,1942633,2016,06/06/2016 03:50:55 PM,41.998342083,-87.694786705,"(41.998342083, -87.694786705)"
22513,HZ288131,05/31/2016 10:47:00 PM,089XX S EXCHANGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0423,004,10,46,01A,1197316,1846356,2016,06/07/2016 03:57:55 PM,41.733256241,-87.552717215,"(41.733256241, -87.552717215)"
22300,HZ131333,01/28/2016 05:39:00 AM,030XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0133,001,2,35,01A,1177225,1884728,2016,02/04/2016 06:53:43 AM,41.839029346,-87.625161665,"(41.839029346, -87.625161665)"
22295,HZ129324,01/26/2016 12:22:00 PM,132XX S RIVERDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0533,005,9,54,01A,1181794,1817578,2016,02/02/2016 03:58:57 PM,41.654657746,-87.610465855,"(41.654657746, -87.610465855)"
