GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US30097,30097,United States - Montana - Sweet Grass County,Sweet Grass County,50588,7042
0100000US,,United States,0500000US30099,30099,United States - Montana - Teton County,Teton County,46360,2998
0100000US,,United States,0500000US30101,30101,United States - Montana - Toole County,Toole County,44804,6604
0100000US,,United States,0500000US30103,30103,United States - Montana - Treasure County,Treasure County,41103,4053
0100000US,,United States,0500000US30105,30105,United States - Montana - Valley County,Valley County,49141,4212
0100000US,,United States,0500000US30107,30107,United States - Montana - Wheatland County,Wheatland County,32723,5940
0100000US,,United States,0500000US30109,30109,United States - Montana - Wibaux County,Wibaux County,38553,10791
0100000US,,United States,0500000US30111,30111,United States - Montana - Yellowstone County,Yellowstone County,52802,1409
0100000US,,United States,0400000US31,31,United States - Nebraska,Nebraska,52997,347
0100000US,,United States,0500000US31001,31001,United States - Nebraska - Adams County,Adams County,50635,3236
0100000US,,United States,0500000US31003,31003,United States - Nebraska - Antelope County,Antelope County,45609,2939
0100000US,,United States,0500000US31005,31005,United States - Nebraska - Arthur County,Arthur County,39375,5889
0100000US,,United States,0500000US31007,31007,United States - Nebraska - Banner County,Banner County,48897,4107
0100000US,,United States,0500000US31009,31009,United States - Nebraska - Blaine County,Blaine County,48875,4903
0100000US,,United States,0500000US31011,31011,United States - Nebraska - Boone County,Boone County,50306,3055
0100000US,,United States,0500000US31013,31013,United States - Nebraska - Box Butte County,Box Butte County,51691,3904
0100000US,,United States,0500000US31015,31015,United States - Nebraska - Boyd County,Boyd County,40224,2377
0100000US,,United States,0500000US31017,31017,United States - Nebraska - Brown County,Brown County,36078,8503
0100000US,,United States,0500000US31019,31019,United States - Nebraska - Buffalo County,Buffalo County,53624,2454
0100000US,,United States,0500000US31021,31021,United States - Nebraska - Burt County,Burt County,47429,3014
0100000US,,United States,0500000US31023,31023,United States - Nebraska - Butler County,Butler County,51027,3108
0100000US,,United States,0500000US31025,31025,United States - Nebraska - Cass County,Cass County,65619,2581
0100000US,,United States,0500000US31027,31027,United States - Nebraska - Cedar County,Cedar County,52250,2717
0100000US,,United States,0500000US31029,31029,United States - Nebraska - Chase County,Chase County,52422,5371
0100000US,,United States,0500000US31031,31031,United States - Nebraska - Cherry County,Cherry County,48750,3463
0100000US,,United States,0500000US31033,31033,United States - Nebraska - Cheyenne County,Cheyenne County,53814,3595
0100000US,,United States,0500000US31035,31035,United States - Nebraska - Clay County,Clay County,51470,2745
0100000US,,United States,0500000US31037,31037,United States - Nebraska - Colfax County,Colfax County,51367,2804
0100000US,,United States,0500000US31039,31039,United States - Nebraska - Cuming County,Cuming County,50013,4051
0100000US,,United States,0500000US31041,31041,United States - Nebraska - Custer County,Custer County,46468,3066
0100000US,,United States,0500000US31043,31043,United States - Nebraska - Dakota County,Dakota County,49786,3641
0100000US,,United States,0500000US31045,31045,United States - Nebraska - Dawes County,Dawes County,41038,5281
0100000US,,United States,0500000US31047,31047,United States - Nebraska - Dawson County,Dawson County,48329,2089
0100000US,,United States,0500000US31049,31049,United States - Nebraska - Deuel County,Deuel County,50962,5274
0100000US,,United States,0500000US31051,31051,United States - Nebraska - Dixon County,Dixon County,51223,2682
0100000US,,United States,0500000US31053,31053,United States - Nebraska - Dodge County,Dodge County,49068,1726
0100000US,,United States,0500000US31055,31055,United States - Nebraska - Douglas County,Douglas County,54659,661
0100000US,,United States,0500000US31057,31057,United States - Nebraska - Dundy County,Dundy County,42500,7445
0100000US,,United States,0500000US31059,31059,United States - Nebraska - Fillmore County,Fillmore County,52316,2682
0100000US,,United States,0500000US31061,31061,United States - Nebraska - Franklin County,Franklin County,45905,3409
0100000US,,United States,0500000US31063,31063,United States - Nebraska - Frontier County,Frontier County,49634,2380
0100000US,,United States,0500000US31065,31065,United States - Nebraska - Furnas County,Furnas County,39934,2282
0100000US,,United States,0500000US31067,31067,United States - Nebraska - Gage County,Gage County,50010,2526
0100000US,,United States,0500000US31069,31069,United States - Nebraska - Garden County,Garden County,45845,4770
0100000US,,United States,0500000US31071,31071,United States - Nebraska - Garfield County,Garfield County,43179,4020
0100000US,,United States,0500000US31073,31073,United States - Nebraska - Gosper County,Gosper County,54375,5435
0100000US,,United States,0500000US31075,31075,United States - Nebraska - Grant County,Grant County,44750,6041
0100000US,,United States,0500000US31077,31077,United States - Nebraska - Greeley County,Greeley County,42904,3035
0100000US,,United States,0500000US31079,31079,United States - Nebraska - Hall County,Hall County,49252,1619
0100000US,,United States,0500000US31081,31081,United States - Nebraska - Hamilton County,Hamilton County,59311,3480
0100000US,,United States,0500000US31083,31083,United States - Nebraska - Harlan County,Harlan County,46766,3637
0100000US,,United States,0500000US31085,31085,United States - Nebraska - Hayes County,Hayes County,44500,7603
0100000US,,United States,0500000US31087,31087,United States - Nebraska - Hitchcock County,Hitchcock County,39231,5087
0100000US,,United States,0500000US31089,31089,United States - Nebraska - Holt County,Holt County,46728,2834
0100000US,,United States,0500000US31091,31091,United States - Nebraska - Hooker County,Hooker County,37317,2402
0100000US,,United States,0500000US31093,31093,United States - Nebraska - Howard County,Howard County,50030,3915
0100000US,,United States,0500000US31095,31095,United States - Nebraska - Jefferson County,Jefferson County,43008,2981
0100000US,,United States,0500000US31097,31097,United States - Nebraska - Johnson County,Johnson County,45429,4265
0100000US,,United States,0500000US31099,31099,United States - Nebraska - Kearney County,Kearney County,51934,5599
0100000US,,United States,0500000US31101,31101,United States - Nebraska - Keith County,Keith County,41781,3335
0100000US,,United States,0500000US31103,31103,United States - Nebraska - Keya Paha County,Keya Paha County,38625,7440
0100000US,,United States,0500000US31105,31105,United States - Nebraska - Kimball County,Kimball County,40242,3558
0100000US,,United States,0500000US31107,31107,United States - Nebraska - Knox County,Knox County,45411,2953
0100000US,,United States,0500000US31109,31109,United States - Nebraska - Lancaster County,Lancaster County,51830,660
0100000US,,United States,0500000US31111,31111,United States - Nebraska - Lincoln County,Lincoln County,50194,2370
0100000US,,United States,0500000US31113,31113,United States - Nebraska - Logan County,Logan County,48281,6942
0100000US,,United States,0500000US31115,31115,United States - Nebraska - Loup County,Loup County,55417,5537
0100000US,,United States,0500000US31117,31117,United States - Nebraska - McPherson County,McPherson County,54306,13218
0100000US,,United States,0500000US31119,31119,United States - Nebraska - Madison County,Madison County,50218,2798
0100000US,,United States,0500000US31121,31121,United States - Nebraska - Merrick County,Merrick County,51012,1769
0100000US,,United States,0500000US31123,31123,United States - Nebraska - Morrill County,Morrill County,45910,2585
0100000US,,United States,0500000US31125,31125,United States - Nebraska - Nance County,Nance County,42500,7061
0100000US,,United States,0500000US31127,31127,United States - Nebraska - Nemaha County,Nemaha County,49656,6677
0100000US,,United States,0500000US31129,31129,United States - Nebraska - Nuckolls County,Nuckolls County,40488,5223
0100000US,,United States,0500000US31131,31131,United States - Nebraska - Otoe County,Otoe County,50275,2360
0100000US,,United States,0500000US31133,31133,United States - Nebraska - Pawnee County,Pawnee County,41161,3629
0100000US,,United States,0500000US31135,31135,United States - Nebraska - Perkins County,Perkins County,55893,4642
0100000US,,United States,0500000US31137,31137,United States - Nebraska - Phelps County,Phelps County,50404,3108
0100000US,,United States,0500000US31139,31139,United States - Nebraska - Pierce County,Pierce County,54482,2593
0100000US,,United States,0500000US31141,31141,United States - Nebraska - Platte County,Platte County,56318,2310
0100000US,,United States,0500000US31143,31143,United States - Nebraska - Polk County,Polk County,57312,2198
0100000US,,United States,0500000US31145,31145,United States - Nebraska - Red Willow County,Red Willow County,42931,4618
0100000US,,United States,0500000US31147,31147,United States - Nebraska - Richardson County,Richardson County,42750,6759
0100000US,,United States,0500000US31149,31149,United States - Nebraska - Rock County,Rock County,48456,5657
0100000US,,United States,0500000US31151,31151,United States - Nebraska - Saline County,Saline County,51738,4785
0100000US,,United States,0500000US31153,31153,United States - Nebraska - Sarpy County,Sarpy County,70543,1185
0100000US,,United States,0500000US31155,31155,United States - Nebraska - Saunders County,Saunders County,60854,2097
0100000US,,United States,0500000US31157,31157,United States - Nebraska - Scotts Bluff County,Scotts Bluff County,45992,1340
0100000US,,United States,0500000US31159,31159,United States - Nebraska - Seward County,Seward County,59662,1816
0100000US,,United States,0500000US31161,31161,United States - Nebraska - Sheridan County,Sheridan County,41985,2132
0100000US,,United States,0500000US31163,31163,United States - Nebraska - Sherman County,Sherman County,46366,4242
0100000US,,United States,0500000US31165,31165,United States - Nebraska - Sioux County,Sioux County,41215,2822
0100000US,,United States,0500000US31167,31167,United States - Nebraska - Stanton County,Stanton County,53416,3067
0100000US,,United States,0500000US31169,31169,United States - Nebraska - Thayer County,Thayer County,45741,1512
0100000US,,United States,0500000US31171,31171,United States - Nebraska - Thomas County,Thomas County,51000,2392
0100000US,,United States,0500000US31173,31173,United States - Nebraska - Thurston County,Thurston County,41266,1617
0100000US,,United States,0500000US31175,31175,United States - Nebraska - Valley County,Valley County,44612,5190
0100000US,,United States,0500000US31177,31177,United States - Nebraska - Washington County,Washington County,65370,2817
0100000US,,United States,0500000US31179,31179,United States - Nebraska - Wayne County,Wayne County,54159,6505
0100000US,,United States,0500000US31181,31181,United States - Nebraska - Webster County,Webster County,40256,3795
0100000US,,United States,0500000US31183,31183,United States - Nebraska - Wheeler County,Wheeler County,46394,4003
0100000US,,United States,0500000US31185,31185,United States - Nebraska - York County,York County,51802,2619
0100000US,,United States,0400000US32,32,United States - Nevada,Nevada,51847,351
0100000US,,United States,0500000US32001,32001,United States - Nevada - Churchill County,Churchill County,47415,2549
0100000US,,United States,0500000US32003,32003,United States - Nevada - Clark County,Clark County,51575,401
0100000US,,United States,0500000US32005,32005,United States - Nevada - Douglas County,Douglas County,58535,2413
0100000US,,United States,0500000US32007,32007,United States - Nevada - Elko County,Elko County,71799,3135
0100000US,,United States,0500000US32009,32009,United States - Nevada - Esmeralda County,Esmeralda County,39271,9040
0100000US,,United States,0500000US32011,32011,United States - Nevada - Eureka County,Eureka County,60250,16889
0100000US,,United States,0500000US32013,32013,United States - Nevada - Humboldt County,Humboldt County,65212,5239
0100000US,,United States,0500000US32015,32015,United States - Nevada - Lander County,Lander County,78190,9799
0100000US,,United States,0500000US32017,32017,United States - Nevada - Lincoln County,Lincoln County,44866,7245
0100000US,,United States,0500000US32019,32019,United States - Nevada - Lyon County,Lyon County,47255,1924
0100000US,,United States,0500000US32021,32021,United States - Nevada - Mineral County,Mineral County,38923,10131
0100000US,,United States,0500000US32023,32023,United States - Nevada - Nye County,Nye County,41712,1666
0100000US,,United States,0500000US32027,32027,United States - Nevada - Pershing County,Pershing County,45230,4919
0100000US,,United States,0500000US32029,32029,United States - Nevada - Storey County,Storey County,64832,9604
0100000US,,United States,0500000US32031,32031,United States - Nevada - Washoe County,Washoe County,52870,1077
0100000US,,United States,0500000US32033,32033,United States - Nevada - White Pine County,White Pine County,57122,7119
0100000US,,United States,0500000US32510,32510,United States - Nevada - Carson City,Carson City,47668,2495
0100000US,,United States,0400000US33,33,United States - New Hampshire,New Hampshire,66779,537
0100000US,,United States,0500000US33001,33001,United States - New Hampshire - Belknap County,Belknap County,62159,2383
0100000US,,United States,0500000US33003,33003,United States - New Hampshire - Carroll County,Carroll County,53306,2643
0100000US,,United States,0500000US33005,33005,United States - New Hampshire - Cheshire County,Cheshire County,57782,1690
0100000US,,United States,0500000US33007,33007,United States - New Hampshire - Coos County,Coos County,42312,1911
0100000US,,United States,0500000US33009,33009,United States - New Hampshire - Grafton County,Grafton County,55762,2055
0100000US,,United States,0500000US33011,33011,United States - New Hampshire - Hillsborough County,Hillsborough County,71244,998
0100000US,,United States,0500000US33013,33013,United States - New Hampshire - Merrimack County,Merrimack County,65983,1833
0100000US,,United States,0500000US33015,33015,United States - New Hampshire - Rockingham County,Rockingham County,81198,1225
0100000US,,United States,0500000US33017,33017,United States - New Hampshire - Strafford County,Strafford County,60711,1311
0100000US,,United States,0500000US33019,33019,United States - New Hampshire - Sullivan County,Sullivan County,56032,3190
0100000US,,United States,0400000US34,34,United States - New Jersey,New Jersey,72093,286
0100000US,,United States,0500000US34001,34001,United States - New Jersey - Atlantic County,Atlantic County,54461,1324
0100000US,,United States,0500000US34003,34003,United States - New Jersey - Bergen County,Bergen County,85806,994
0100000US,,United States,0500000US34005,34005,United States - New Jersey - Burlington County,Burlington County,78621,1237
0100000US,,United States,0500000US34007,34007,United States - New Jersey - Camden County,Camden County,62185,1097
0100000US,,United States,0500000US34009,34009,United States - New Jersey - Cape May County,Cape May County,57637,1972
0100000US,,United States,0500000US34011,34011,United States - New Jersey - Cumberland County,Cumberland County,49984,1313
0100000US,,United States,0500000US34013,34013,United States - New Jersey - Essex County,Essex County,53976,899
0100000US,,United States,0500000US34015,34015,United States - New Jersey - Gloucester County,Gloucester County,76727,1478
0100000US,,United States,0500000US34017,34017,United States - New Jersey - Hudson County,Hudson County,59741,1178
0100000US,,United States,0500000US34019,34019,United States - New Jersey - Hunterdon County,Hunterdon County,105444,2651
0100000US,,United States,0500000US34021,34021,United States - New Jersey - Mercer County,Mercer County,72804,1555
0100000US,,United States,0500000US34023,34023,United States - New Jersey - Middlesex County,Middlesex County,79593,1012
0100000US,,United States,0500000US34025,34025,United States - New Jersey - Monmouth County,Monmouth County,85242,1177
0100000US,,United States,0500000US34027,34027,United States - New Jersey - Morris County,Morris County,100214,1277
0100000US,,United States,0500000US34029,34029,United States - New Jersey - Ocean County,Ocean County,61994,705
0100000US,,United States,0500000US34031,34031,United States - New Jersey - Passaic County,Passaic County,59739,1370
0100000US,,United States,0500000US34033,34033,United States - New Jersey - Salem County,Salem County,61831,2884
0100000US,,United States,0500000US34035,34035,United States - New Jersey - Somerset County,Somerset County,100667,1308
0100000US,,United States,0500000US34037,34037,United States - New Jersey - Sussex County,Sussex County,86565,2401
0100000US,,United States,0500000US34039,34039,United States - New Jersey - Union County,Union County,69594,1178
0100000US,,United States,0500000US34041,34041,United States - New Jersey - Warren County,Warren County,70471,2038
0100000US,,United States,0400000US35,35,United States - New Mexico,New Mexico,44963,440
0100000US,,United States,0500000US35001,35001,United States - New Mexico - Bernalillo County,Bernalillo County,47725,789
0100000US,,United States,0500000US35003,35003,United States - New Mexico - Catron County,Catron County,42973,5065
0100000US,,United States,0500000US35005,35005,United States - New Mexico - Chaves County,Chaves County,40630,2301
0100000US,,United States,0500000US35006,35006,United States - New Mexico - Cibola County,Cibola County,34565,2832
0100000US,,United States,0500000US35007,35007,United States - New Mexico - Colfax County,Colfax County,32380,3520
0100000US,,United States,0500000US35009,35009,United States - New Mexico - Curry County,Curry County,41084,2099
0100000US,,United States,0500000US35011,35011,United States - New Mexico - De Baca County,De Baca County,32500,7616
0100000US,,United States,0500000US35013,35013,United States - New Mexico - Doña Ana County,Doña Ana County,38853,1605
0100000US,,United States,0500000US35015,35015,United States - New Mexico - Eddy County,Eddy County,56618,3151
0100000US,,United States,0500000US35017,35017,United States - New Mexico - Grant County,Grant County,38311,2093
0100000US,,United States,0500000US35019,35019,United States - New Mexico - Guadalupe County,Guadalupe County,30772,3449
0100000US,,United States,0500000US35021,35021,United States - New Mexico - Harding County,Harding County,33393,5087
0100000US,,United States,0500000US35023,35023,United States - New Mexico - Hidalgo County,Hidalgo County,34444,4574
0100000US,,United States,0500000US35025,35025,United States - New Mexico - Lea County,Lea County,57533,3185
0100000US,,United States,0500000US35027,35027,United States - New Mexico - Lincoln County,Lincoln County,40708,2502
0100000US,,United States,0500000US35028,35028,United States - New Mexico - Los Alamos County,Los Alamos County,101934,5499
0100000US,,United States,0500000US35029,35029,United States - New Mexico - Luna County,Luna County,27476,1672
0100000US,,United States,0500000US35031,35031,United States - New Mexico - McKinley County,McKinley County,28772,1243
0100000US,,United States,0500000US35033,35033,United States - New Mexico - Mora County,Mora County,23822,4140
0100000US,,United States,0500000US35035,35035,United States - New Mexico - Otero County,Otero County,39775,1700
0100000US,,United States,0500000US35037,35037,United States - New Mexico - Quay County,Quay County,29113,2095
0100000US,,United States,0500000US35039,35039,United States - New Mexico - Rio Arriba County,Rio Arriba County,36098,3101
0100000US,,United States,0500000US35041,35041,United States - New Mexico - Roosevelt County,Roosevelt County,35546,2764
0100000US,,United States,0500000US35043,35043,United States - New Mexico - Sandoval County,Sandoval County,58982,1834
0100000US,,United States,0500000US35045,35045,United States - New Mexico - San Juan County,San Juan County,48671,1608
0100000US,,United States,0500000US35047,35047,United States - New Mexico - San Miguel County,San Miguel County,29237,2717
0100000US,,United States,0500000US35049,35049,United States - New Mexico - Santa Fe County,Santa Fe County,54315,1546
0100000US,,United States,0500000US35051,35051,United States - New Mexico - Sierra County,Sierra County,29356,2872
0100000US,,United States,0500000US35053,35053,United States - New Mexico - Socorro County,Socorro County,34037,2408
0100000US,,United States,0500000US35055,35055,United States - New Mexico - Taos County,Taos County,36582,4167
0100000US,,United States,0500000US35057,35057,United States - New Mexico - Torrance County,Torrance County,32083,3004
0100000US,,United States,0500000US35059,35059,United States - New Mexico - Union County,Union County,36070,2676
0100000US,,United States,0500000US35061,35061,United States - New Mexico - Valencia County,Valencia County,41703,1617
0100000US,,United States,0400000US36,36,United States - New York,New York,59269,235
0100000US,,United States,0500000US36001,36001,United States - New York - Albany County,Albany County,59887,1280
0100000US,,United States,0500000US36003,36003,United States - New York - Allegany County,Allegany County,42776,1315
0100000US,,United States,0500000US36005,36005,United States - New York - Bronx County,Bronx County,34299,495
0100000US,,United States,0500000US36007,36007,United States - New York - Broome County,Broome County,46261,1079
0100000US,,United States,0500000US36009,36009,United States - New York - Cattaraugus County,Cattaraugus County,42601,1264
0100000US,,United States,0500000US36011,36011,United States - New York - Cayuga County,Cayuga County,52082,1304
0100000US,,United States,0500000US36013,36013,United States - New York - Chautauqua County,Chautauqua County,42993,986
0100000US,,United States,0500000US36015,36015,United States - New York - Chemung County,Chemung County,50320,1785
0100000US,,United States,0500000US36017,36017,United States - New York - Chenango County,Chenango County,45668,1824
0100000US,,United States,0500000US36019,36019,United States - New York - Clinton County,Clinton County,49930,1894
0100000US,,United States,0500000US36021,36021,United States - New York - Columbia County,Columbia County,59105,2511
0100000US,,United States,0500000US36023,36023,United States - New York - Cortland County,Cortland County,49514,1892
0100000US,,United States,0500000US36025,36025,United States - New York - Delaware County,Delaware County,43720,2374
0100000US,,United States,0500000US36027,36027,United States - New York - Dutchess County,Dutchess County,71904,1193
0100000US,,United States,0500000US36029,36029,United States - New York - Erie County,Erie County,51247,514
0100000US,,United States,0500000US36031,36031,United States - New York - Essex County,Essex County,52758,2159
0100000US,,United States,0500000US36033,36033,United States - New York - Franklin County,Franklin County,47923,1935
0100000US,,United States,0500000US36035,36035,United States - New York - Fulton County,Fulton County,46969,2248
0100000US,,United States,0500000US36037,36037,United States - New York - Genesee County,Genesee County,50880,1652
0100000US,,United States,0500000US36039,36039,United States - New York - Greene County,Greene County,50278,2034
0100000US,,United States,0500000US36041,36041,United States - New York - Hamilton County,Hamilton County,48243,3403
0100000US,,United States,0500000US36043,36043,United States - New York - Herkimer County,Herkimer County,46229,1711
0100000US,,United States,0500000US36045,36045,United States - New York - Jefferson County,Jefferson County,49505,1562
0100000US,,United States,0500000US36047,36047,United States - New York - Kings County,Kings County,48201,419
0100000US,,United States,0500000US36049,36049,United States - New York - Lewis County,Lewis County,49819,2167
0100000US,,United States,0500000US36051,36051,United States - New York - Livingston County,Livingston County,51734,1412
0100000US,,United States,0500000US36053,36053,United States - New York - Madison County,Madison County,54145,1926
0100000US,,United States,0500000US36055,36055,United States - New York - Monroe County,Monroe County,52553,737
0100000US,,United States,0500000US36057,36057,United States - New York - Montgomery County,Montgomery County,43764,1943
0100000US,,United States,0500000US36059,36059,United States - New York - Nassau County,Nassau County,99465,1000
0100000US,,United States,0500000US36061,36061,United States - New York - New York County,New York County,72871,1113
0100000US,,United States,0500000US36063,36063,United States - New York - Niagara County,Niagara County,49449,1255
0100000US,,United States,0500000US36065,36065,United States - New York - Oneida County,Oneida County,48246,1180
0100000US,,United States,0500000US36067,36067,United States - New York - Onondaga County,Onondaga County,55092,657
0100000US,,United States,0500000US36069,36069,United States - New York - Ontario County,Ontario County,57416,1353
0100000US,,United States,0500000US36071,36071,United States - New York - Orange County,Orange County,70848,1355
0100000US,,United States,0500000US36073,36073,United States - New York - Orleans County,Orleans County,46359,1765
0100000US,,United States,0500000US36075,36075,United States - New York - Oswego County,Oswego County,47860,1299
0100000US,,United States,0500000US36077,36077,United States - New York - Otsego County,Otsego County,48588,2049
0100000US,,United States,0500000US36079,36079,United States - New York - Putnam County,Putnam County,96148,2627
0100000US,,United States,0500000US36081,36081,United States - New York - Queens County,Queens County,57720,552
0100000US,,United States,0500000US36083,36083,United States - New York - Rensselaer County,Rensselaer County,60709,1505
0100000US,,United States,0500000US36085,36085,United States - New York - Richmond County,Richmond County,73197,1178
0100000US,,United States,0500000US36087,36087,United States - New York - Rockland County,Rockland County,84855,1667
0100000US,,United States,0500000US36089,36089,United States - New York - St. Lawrence County,St. Lawrence County,44705,1540
0100000US,,United States,0500000US36091,36091,United States - New York - Saratoga County,Saratoga County,71496,1058
0100000US,,United States,0500000US36093,36093,United States - New York - Schenectady County,Schenectady County,58114,1661
0100000US,,United States,0500000US36095,36095,United States - New York - Schoharie County,Schoharie County,51195,2516
0100000US,,United States,0500000US36097,36097,United States - New York - Schuyler County,Schuyler County,47680,3189
0100000US,,United States,0500000US36099,36099,United States - New York - Seneca County,Seneca County,49292,1571
0100000US,,United States,0500000US36101,36101,United States - New York - Steuben County,Steuben County,47280,1199
0100000US,,United States,0500000US36103,36103,United States - New York - Suffolk County,Suffolk County,88663,826
0100000US,,United States,0500000US36105,36105,United States - New York - Sullivan County,Sullivan County,50710,1669
0100000US,,United States,0500000US36107,36107,United States - New York - Tioga County,Tioga County,57514,2680
0100000US,,United States,0500000US36109,36109,United States - New York - Tompkins County,Tompkins County,52624,2016
0100000US,,United States,0500000US36111,36111,United States - New York - Ulster County,Ulster County,58918,1428
0100000US,,United States,0500000US36113,36113,United States - New York - Warren County,Warren County,56798,2402
0100000US,,United States,0500000US36115,36115,United States - New York - Washington County,Washington County,51143,1842
0100000US,,United States,0500000US36117,36117,United States - New York - Wayne County,Wayne County,50798,1284
0100000US,,United States,0500000US36119,36119,United States - New York - Westchester County,Westchester County,83958,1045
0100000US,,United States,0500000US36121,36121,United States - New York - Wyoming County,Wyoming County,52564,2082
0100000US,,United States,0500000US36123,36123,United States - New York - Yates County,Yates County,49510,2414
0100000US,,United States,0400000US37,37,United States - North Carolina,North Carolina,46868,206
0100000US,,United States,0500000US37001,37001,United States - North Carolina - Alamance County,Alamance County,41814,1165
0100000US,,United States,0500000US37003,37003,United States - North Carolina - Alexander County,Alexander County,39365,2873
0100000US,,United States,0500000US37005,37005,United States - North Carolina - Alleghany County,Alleghany County,36968,3199
0100000US,,United States,0500000US37007,37007,United States - North Carolina - Anson County,Anson County,33228,2590
0100000US,,United States,0500000US37009,37009,United States - North Carolina - Ashe County,Ashe County,36267,1102
0100000US,,United States,0500000US37011,37011,United States - North Carolina - Avery County,Avery County,37777,2921
0100000US,,United States,0500000US37013,37013,United States - North Carolina - Beaufort County,Beaufort County,40391,1538
0100000US,,United States,0500000US37015,37015,United States - North Carolina - Bertie County,Bertie County,30027,1903
0100000US,,United States,0500000US37017,37017,United States - North Carolina - Bladen County,Bladen County,30096,2158
0100000US,,United States,0500000US37019,37019,United States - North Carolina - Brunswick County,Brunswick County,46859,1715
0100000US,,United States,0500000US37021,37021,United States - North Carolina - Buncombe County,Buncombe County,45167,1056
0100000US,,United States,0500000US37023,37023,United States - North Carolina - Burke County,Burke County,39360,1483
0100000US,,United States,0500000US37025,37025,United States - North Carolina - Cabarrus County,Cabarrus County,54720,1592
0100000US,,United States,0500000US37027,37027,United States - North Carolina - Caldwell County,Caldwell County,35763,1123
0100000US,,United States,0500000US37029,37029,United States - North Carolina - Camden County,Camden County,58780,6671
0100000US,,United States,0500000US37031,37031,United States - North Carolina - Carteret County,Carteret County,48457,1644
0100000US,,United States,0500000US37033,37033,United States - North Carolina - Caswell County,Caswell County,37869,2560
0100000US,,United States,0500000US37035,37035,United States - North Carolina - Catawba County,Catawba County,44376,1522
0100000US,,United States,0500000US37037,37037,United States - North Carolina - Chatham County,Chatham County,56642,1979
0100000US,,United States,0500000US37039,37039,United States - North Carolina - Cherokee County,Cherokee County,34662,2096
0100000US,,United States,0500000US37041,37041,United States - North Carolina - Chowan County,Chowan County,38759,5518
0100000US,,United States,0500000US37043,37043,United States - North Carolina - Clay County,Clay County,37076,7525
0100000US,,United States,0500000US37045,37045,United States - North Carolina - Cleveland County,Cleveland County,39453,1628
0100000US,,United States,0500000US37047,37047,United States - North Carolina - Columbus County,Columbus County,34949,1720
0100000US,,United States,0500000US37049,37049,United States - North Carolina - Craven County,Craven County,47985,1451
0100000US,,United States,0500000US37051,37051,United States - North Carolina - Cumberland County,Cumberland County,44171,855
0100000US,,United States,0500000US37053,37053,United States - North Carolina - Currituck County,Currituck County,60600,4375
0100000US,,United States,0500000US37055,37055,United States - North Carolina - Dare County,Dare County,54496,2385
0100000US,,United States,0500000US37057,37057,United States - North Carolina - Davidson County,Davidson County,43363,1435
0100000US,,United States,0500000US37059,37059,United States - North Carolina - Davie County,Davie County,51527,3109
0100000US,,United States,0500000US37061,37061,United States - North Carolina - Duplin County,Duplin County,35035,1752
0100000US,,United States,0500000US37063,37063,United States - North Carolina - Durham County,Durham County,52503,1146
0100000US,,United States,0500000US37065,37065,United States - North Carolina - Edgecombe County,Edgecombe County,32659,1473
0100000US,,United States,0500000US37067,37067,United States - North Carolina - Forsyth County,Forsyth County,45471,1126
0100000US,,United States,0500000US37069,37069,United States - North Carolina - Franklin County,Franklin County,42685,2699
0100000US,,United States,0500000US37071,37071,United States - North Carolina - Gaston County,Gaston County,42429,835
0100000US,,United States,0500000US37073,37073,United States - North Carolina - Gates County,Gates County,49258,3566
0100000US,,United States,0500000US37075,37075,United States - North Carolina - Graham County,Graham County,34805,4046
0100000US,,United States,0500000US37077,37077,United States - North Carolina - Granville County,Granville County,50225,1785
0100000US,,United States,0500000US37079,37079,United States - North Carolina - Greene County,Greene County,35777,2404
0100000US,,United States,0500000US37081,37081,United States - North Carolina - Guilford County,Guilford County,45651,746
0100000US,,United States,0500000US37083,37083,United States - North Carolina - Halifax County,Halifax County,32245,1409
0100000US,,United States,0500000US37085,37085,United States - North Carolina - Harnett County,Harnett County,46353,1858
0100000US,,United States,0500000US37087,37087,United States - North Carolina - Haywood County,Haywood County,42257,2471
0100000US,,United States,0500000US37089,37089,United States - North Carolina - Henderson County,Henderson County,46448,1969
0100000US,,United States,0500000US37091,37091,United States - North Carolina - Hertford County,Hertford County,33008,2616
0100000US,,United States,0500000US37093,37093,United States - North Carolina - Hoke County,Hoke County,41542,2174
0100000US,,United States,0500000US37095,37095,United States - North Carolina - Hyde County,Hyde County,42897,6334
0100000US,,United States,0500000US37097,37097,United States - North Carolina - Iredell County,Iredell County,52306,1352
0100000US,,United States,0500000US37099,37099,United States - North Carolina - Jackson County,Jackson County,38015,2394
0100000US,,United States,0500000US37101,37101,United States - North Carolina - Johnston County,Johnston County,50512,1625
0100000US,,United States,0500000US37103,37103,United States - North Carolina - Jones County,Jones County,34005,4347
0100000US,,United States,0500000US37105,37105,United States - North Carolina - Lee County,Lee County,45608,2018
0100000US,,United States,0500000US37107,37107,United States - North Carolina - Lenoir County,Lenoir County,34717,1371
0100000US,,United States,0500000US37109,37109,United States - North Carolina - Lincoln County,Lincoln County,49215,2020
0100000US,,United States,0500000US37111,37111,United States - North Carolina - McDowell County,McDowell County,35965,2343
