GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,MOE
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographical Area,Geographical Area,Median,Margin of Error
0100000US,,United States,0400000US34,34,United States - New Jersey,New Jersey,66509,342
0100000US,,United States,0500000US34001,34001,United States - New Jersey - Atlantic County,Atlantic County,53473,1502
0100000US,,United States,0500000US34003,34003,United States - New Jersey - Bergen County,Bergen County,78314,1338
0100000US,,United States,0500000US34005,34005,United States - New Jersey - Burlington County,Burlington County,72466,1263
0100000US,,United States,0500000US34007,34007,United States - New Jersey - Camden County,Camden County,58841,1290
0100000US,,United States,0500000US34009,34009,United States - New Jersey - Cape May County,Cape May County,52771,2056
0100000US,,United States,0500000US34011,34011,United States - New Jersey - Cumberland County,Cumberland County,48464,2123
0100000US,,United States,0500000US34013,34013,United States - New Jersey - Essex County,Essex County,53351,930
0100000US,,United States,0500000US34015,34015,United States - New Jersey - Gloucester County,Gloucester County,69990,1764
0100000US,,United States,0500000US34017,34017,United States - New Jersey - Hudson County,Hudson County,49878,1018
0100000US,,United States,0500000US34019,34019,United States - New Jersey - Hunterdon County,Hunterdon County,97793,3061
0100000US,,United States,0500000US34021,34021,United States - New Jersey - Mercer County,Mercer County,68582,1968
0100000US,,United States,0500000US34023,34023,United States - New Jersey - Middlesex County,Middlesex County,74732,1043
0100000US,,United States,0500000US34025,34025,United States - New Jersey - Monmouth County,Monmouth County,79633,1442
0100000US,,United States,0500000US34027,34027,United States - New Jersey - Morris County,Morris County,92018,1768
0100000US,,United States,0500000US34029,34029,United States - New Jersey - Ocean County,Ocean County,56373,872
0100000US,,United States,0500000US34031,34031,United States - New Jersey - Passaic County,Passaic County,53471,1615
0100000US,,United States,0500000US34033,34033,United States - New Jersey - Salem County,Salem County,57345,3435
0100000US,,United States,0500000US34035,34035,United States - New Jersey - Somerset County,Somerset County,94036,2219
0100000US,,United States,0500000US34037,34037,United States - New Jersey - Sussex County,Sussex County,79434,2312
0100000US,,United States,0500000US34039,34039,United States - New Jersey - Union County,Union County,64236,1750
0100000US,,United States,0500000US34041,34041,United States - New Jersey - Warren County,Warren County,64817,2010
0100000US,,United States,0400000US35,35,United States - New Mexico,New Mexico,41042,399
0100000US,,United States,0500000US35001,35001,United States - New Mexico - Bernalillo County,Bernalillo County,45022,860
0100000US,,United States,0500000US35005,35005,United States - New Mexico - Chaves County,Chaves County,36021,2377
0100000US,,United States,0500000US35006,35006,United States - New Mexico - Cibola County,Cibola County,38010,4615
0100000US,,United States,0500000US35009,35009,United States - New Mexico - Curry County,Curry County,35568,1245
0100000US,,United States,0500000US35013,35013,United States - New Mexico - Dona Ana County,Dona Ana County,34118,1507
0100000US,,United States,0500000US35015,35015,United States - New Mexico - Eddy County,Eddy County,41693,2640
0100000US,,United States,0500000US35017,35017,United States - New Mexico - Grant County,Grant County,31988,2389
0100000US,,United States,0500000US35025,35025,United States - New Mexico - Lea County,Lea County,40343,2095
0100000US,,United States,0500000US35027,35027,United States - New Mexico - Lincoln County,Lincoln County,41220,4650
0100000US,,United States,0500000US35029,35029,United States - New Mexico - Luna County,Luna County,23308,3004
0100000US,,United States,0500000US35031,35031,United States - New Mexico - McKinley County,McKinley County,32117,3445
0100000US,,United States,0500000US35035,35035,United States - New Mexico - Otero County,Otero County,37354,2223
0100000US,,United States,0500000US35039,35039,United States - New Mexico - Rio Arriba County,Rio Arriba County,40626,2928
0100000US,,United States,0500000US35043,35043,United States - New Mexico - Sandoval County,Sandoval County,53848,2339
0100000US,,United States,0500000US35045,35045,United States - New Mexico - San Juan County,San Juan County,42331,1898
0100000US,,United States,0500000US35047,35047,United States - New Mexico - San Miguel County,San Miguel County,29797,5144
0100000US,,United States,0500000US35049,35049,United States - New Mexico - Santa Fe County,Santa Fe County,51341,1638
0100000US,,United States,0500000US35055,35055,United States - New Mexico - Taos County,Taos County,34930,2532
0100000US,,United States,0500000US35061,35061,United States - New Mexico - Valencia County,Valencia County,40565,2943
0100000US,,United States,0400000US36,36,United States - New York,New York,52944,158
0100000US,,United States,0500000US36001,36001,United States - New York - Albany County,Albany County,52871,1482
0100000US,,United States,0500000US36003,36003,United States - New York - Allegany County,Allegany County,39620,2018
0100000US,,United States,0500000US36005,36005,United States - New York - Bronx County,Bronx County,32409,579
0100000US,,United States,0500000US36007,36007,United States - New York - Broome County,Broome County,41520,1242
0100000US,,United States,0500000US36009,36009,United States - New York - Cattaraugus County,Cattaraugus County,39985,1238
0100000US,,United States,0500000US36011,36011,United States - New York - Cayuga County,Cayuga County,46151,2048
0100000US,,United States,0500000US36013,36013,United States - New York - Chautauqua County,Chautauqua County,38234,1509
0100000US,,United States,0500000US36015,36015,United States - New York - Chemung County,Chemung County,39989,1593
0100000US,,United States,0500000US36017,36017,United States - New York - Chenango County,Chenango County,42150,1857
0100000US,,United States,0500000US36019,36019,United States - New York - Clinton County,Clinton County,45758,2560
0100000US,,United States,0500000US36021,36021,United States - New York - Columbia County,Columbia County,54207,2114
0100000US,,United States,0500000US36023,36023,United States - New York - Cortland County,Cortland County,44307,1806
0100000US,,United States,0500000US36025,36025,United States - New York - Delaware County,Delaware County,41094,3647
0100000US,,United States,0500000US36027,36027,United States - New York - Dutchess County,Dutchess County,66296,1383
0100000US,,United States,0500000US36029,36029,United States - New York - Erie County,Erie County,44650,622
0100000US,,United States,0500000US36031,36031,United States - New York - Essex County,Essex County,42759,2910
0100000US,,United States,0500000US36033,36033,United States - New York - Franklin County,Franklin County,37891,1987
0100000US,,United States,0500000US36035,36035,United States - New York - Fulton County,Fulton County,38677,2449
0100000US,,United States,0500000US36037,36037,United States - New York - Genesee County,Genesee County,44966,2374
0100000US,,United States,0500000US36039,36039,United States - New York - Greene County,Greene County,45177,1943
0100000US,,United States,0500000US36043,36043,United States - New York - Herkimer County,Herkimer County,40726,2181
0100000US,,United States,0500000US36045,36045,United States - New York - Jefferson County,Jefferson County,40702,1811
0100000US,,United States,0500000US36047,36047,United States - New York - Kings County,Kings County,40942,412
0100000US,,United States,0500000US36049,36049,United States - New York - Lewis County,Lewis County,40012,2369
0100000US,,United States,0500000US36051,36051,United States - New York - Livingston County,Livingston County,48880,2843
0100000US,,United States,0500000US36053,36053,United States - New York - Madison County,Madison County,50126,2626
0100000US,,United States,0500000US36055,36055,United States - New York - Monroe County,Monroe County,49374,734
0100000US,,United States,0500000US36057,36057,United States - New York - Montgomery County,Montgomery County,43157,2717
0100000US,,United States,0500000US36059,36059,United States - New York - Nassau County,Nassau County,87658,1218
0100000US,,United States,0500000US36061,36061,United States - New York - New York County,New York County,62268,902
0100000US,,United States,0500000US36063,36063,United States - New York - Niagara County,Niagara County,45161,1369
0100000US,,United States,0500000US36065,36065,United States - New York - Oneida County,Oneida County,42559,1590
0100000US,,United States,0500000US36067,36067,United States - New York - Onondaga County,Onondaga County,48174,917
0100000US,,United States,0500000US36069,36069,United States - New York - Ontario County,Ontario County,51746,1827
0100000US,,United States,0500000US36071,36071,United States - New York - Orange County,Orange County,66445,1314
0100000US,,United States,0500000US36073,36073,United States - New York - Orleans County,Orleans County,44623,1988
0100000US,,United States,0500000US36075,36075,United States - New York - Oswego County,Oswego County,43137,1633
0100000US,,United States,0500000US36077,36077,United States - New York - Otsego County,Otsego County,44423,1953
0100000US,,United States,0500000US36079,36079,United States - New York - Putnam County,Putnam County,84306,3183
0100000US,,United States,0500000US36081,36081,United States - New York - Queens County,Queens County,52299,514
0100000US,,United States,0500000US36083,36083,United States - New York - Rensselaer County,Rensselaer County,52257,1783
0100000US,,United States,0500000US36085,36085,United States - New York - Richmond County,Richmond County,68135,1667
0100000US,,United States,0500000US36087,36087,United States - New York - Rockland County,Rockland County,81471,2040
0100000US,,United States,0500000US36089,36089,United States - New York - St. Lawrence County,St. Lawrence County,39815,1655
0100000US,,United States,0500000US36091,36091,United States - New York - Saratoga County,Saratoga County,61825,1451
0100000US,,United States,0500000US36093,36093,United States - New York - Schenectady County,Schenectady County,52185,1534
0100000US,,United States,0500000US36095,36095,United States - New York - Schoharie County,Schoharie County,50516,1996
0100000US,,United States,0500000US36099,36099,United States - New York - Seneca County,Seneca County,44210,1987
0100000US,,United States,0500000US36101,36101,United States - New York - Steuben County,Steuben County,41192,1370
0100000US,,United States,0500000US36103,36103,United States - New York - Suffolk County,Suffolk County,81130,1014
0100000US,,United States,0500000US36105,36105,United States - New York - Sullivan County,Sullivan County,47325,2410
0100000US,,United States,0500000US36107,36107,United States - New York - Tioga County,Tioga County,48282,2969
0100000US,,United States,0500000US36109,36109,United States - New York - Tompkins County,Tompkins County,46225,1863
0100000US,,United States,0500000US36111,36111,United States - New York - Ulster County,Ulster County,54871,1641
0100000US,,United States,0500000US36113,36113,United States - New York - Warren County,Warren County,48402,2165
0100000US,,United States,0500000US36115,36115,United States - New York - Washington County,Washington County,43821,1528
0100000US,,United States,0500000US36117,36117,United States - New York - Wayne County,Wayne County,51260,2678
0100000US,,United States,0500000US36119,36119,United States - New York - Westchester County,Westchester County,77856,1243
0100000US,,United States,0500000US36121,36121,United States - New York - Wyoming County,Wyoming County,48312,3031
0100000US,,United States,0500000US36123,36123,United States - New York - Yates County,Yates County,42590,2620
0100000US,,United States,0400000US37,37,United States - North Carolina,North Carolina,43867,225
0100000US,,United States,0500000US37001,37001,United States - North Carolina - Alamance County,Alamance County,42370,1617
0100000US,,United States,0500000US37003,37003,United States - North Carolina - Alexander County,Alexander County,40589,3372
0100000US,,United States,0500000US37007,37007,United States - North Carolina - Anson County,Anson County,31938,2579
0100000US,,United States,0500000US37009,37009,United States - North Carolina - Ashe County,Ashe County,32512,2850
0100000US,,United States,0500000US37013,37013,United States - North Carolina - Beaufort County,Beaufort County,38570,2675
0100000US,,United States,0500000US37017,37017,United States - North Carolina - Bladen County,Bladen County,31117,3517
0100000US,,United States,0500000US37019,37019,United States - North Carolina - Brunswick County,Brunswick County,41385,1762
0100000US,,United States,0500000US37021,37021,United States - North Carolina - Buncombe County,Buncombe County,43208,1170
0100000US,,United States,0500000US37023,37023,United States - North Carolina - Burke County,Burke County,35222,2185
0100000US,,United States,0500000US37025,37025,United States - North Carolina - Cabarrus County,Cabarrus County,52174,1681
0100000US,,United States,0500000US37027,37027,United States - North Carolina - Caldwell County,Caldwell County,36866,1875
0100000US,,United States,0500000US37031,37031,United States - North Carolina - Carteret County,Carteret County,46803,2766
0100000US,,United States,0500000US37033,37033,United States - North Carolina - Caswell County,Caswell County,36644,1395
0100000US,,United States,0500000US37035,37035,United States - North Carolina - Catawba County,Catawba County,42718,1474
0100000US,,United States,0500000US37037,37037,United States - North Carolina - Chatham County,Chatham County,51794,2893
0100000US,,United States,0500000US37039,37039,United States - North Carolina - Cherokee County,Cherokee County,36411,4187
0100000US,,United States,0500000US37045,37045,United States - North Carolina - Cleveland County,Cleveland County,37304,1542
0100000US,,United States,0500000US37047,37047,United States - North Carolina - Columbus County,Columbus County,30032,1628
0100000US,,United States,0500000US37049,37049,United States - North Carolina - Craven County,Craven County,43480,2166
0100000US,,United States,0500000US37051,37051,United States - North Carolina - Cumberland County,Cumberland County,42036,1242
0100000US,,United States,0500000US37053,37053,United States - North Carolina - Currituck County,Currituck County,53844,3385
0100000US,,United States,0500000US37055,37055,United States - North Carolina - Dare County,Dare County,52063,4257
0100000US,,United States,0500000US37057,37057,United States - North Carolina - Davidson County,Davidson County,42666,1874
0100000US,,United States,0500000US37059,37059,United States - North Carolina - Davie County,Davie County,48492,3842
0100000US,,United States,0500000US37061,37061,United States - North Carolina - Duplin County,Duplin County,33279,2496
0100000US,,United States,0500000US37063,37063,United States - North Carolina - Durham County,Durham County,47599,1608
0100000US,,United States,0500000US37065,37065,United States - North Carolina - Edgecombe County,Edgecombe County,30263,1594
0100000US,,United States,0500000US37067,37067,United States - North Carolina - Forsyth County,Forsyth County,46610,1181
0100000US,,United States,0500000US37069,37069,United States - North Carolina - Franklin County,Franklin County,40875,2566
0100000US,,United States,0500000US37071,37071,United States - North Carolina - Gaston County,Gaston County,40834,1497
0100000US,,United States,0500000US37077,37077,United States - North Carolina - Granville County,Granville County,45746,4159
0100000US,,United States,0500000US37079,37079,United States - North Carolina - Greene County,Greene County,34390,6150
0100000US,,United States,0500000US37081,37081,United States - North Carolina - Guilford County,Guilford County,45366,1115
0100000US,,United States,0500000US37083,37083,United States - North Carolina - Halifax County,Halifax County,29141,1605
0100000US,,United States,0500000US37085,37085,United States - North Carolina - Harnett County,Harnett County,39953,1739
0100000US,,United States,0500000US37087,37087,United States - North Carolina - Haywood County,Haywood County,37565,2064
0100000US,,United States,0500000US37089,37089,United States - North Carolina - Henderson County,Henderson County,43013,1897
0100000US,,United States,0500000US37091,37091,United States - North Carolina - Hertford County,Hertford County,28080,2776
0100000US,,United States,0500000US37093,37093,United States - North Carolina - Hoke County,Hoke County,42290,4337
0100000US,,United States,0500000US37097,37097,United States - North Carolina - Iredell County,Iredell County,47123,2149
0100000US,,United States,0500000US37099,37099,United States - North Carolina - Jackson County,Jackson County,39157,5032
0100000US,,United States,0500000US37101,37101,United States - North Carolina - Johnston County,Johnston County,48104,1395
0100000US,,United States,0500000US37105,37105,United States - North Carolina - Lee County,Lee County,40785,3158
0100000US,,United States,0500000US37107,37107,United States - North Carolina - Lenoir County,Lenoir County,31304,1585
0100000US,,United States,0500000US37109,37109,United States - North Carolina - Lincoln County,Lincoln County,45975,2970
0100000US,,United States,0500000US37111,37111,United States - North Carolina - McDowell County,McDowell County,35615,2279
0100000US,,United States,0500000US37113,37113,United States - North Carolina - Macon County,Macon County,38242,4112
0100000US,,United States,0500000US37115,37115,United States - North Carolina - Madison County,Madison County,37489,5470
0100000US,,United States,0500000US37117,37117,United States - North Carolina - Martin County,Martin County,30862,3170
0100000US,,United States,0500000US37119,37119,United States - North Carolina - Mecklenburg County,Mecklenburg County,54152,826
0100000US,,United States,0500000US37123,37123,United States - North Carolina - Montgomery County,Montgomery County,30350,3369
0100000US,,United States,0500000US37125,37125,United States - North Carolina - Moore County,Moore County,44988,2993
0100000US,,United States,0500000US37127,37127,United States - North Carolina - Nash County,Nash County,43589,2680
0100000US,,United States,0500000US37129,37129,United States - North Carolina - New Hanover County,New Hanover County,46556,1482
0100000US,,United States,0500000US37131,37131,United States - North Carolina - Northampton County,Northampton County,28389,5666
0100000US,,United States,0500000US37133,37133,United States - North Carolina - Onslow County,Onslow County,42173,1131
0100000US,,United States,0500000US37135,37135,United States - North Carolina - Orange County,Orange County,48926,2080
0100000US,,United States,0500000US37139,37139,United States - North Carolina - Pasquotank County,Pasquotank County,41970,3164
0100000US,,United States,0500000US37141,37141,United States - North Carolina - Pender County,Pender County,41845,2772
0100000US,,United States,0500000US37145,37145,United States - North Carolina - Person County,Person County,41930,2798
0100000US,,United States,0500000US37147,37147,United States - North Carolina - Pitt County,Pitt County,36881,1472
0100000US,,United States,0500000US37151,37151,United States - North Carolina - Randolph County,Randolph County,38304,1656
0100000US,,United States,0500000US37153,37153,United States - North Carolina - Richmond County,Richmond County,29321,2009
0100000US,,United States,0500000US37155,37155,United States - North Carolina - Robeson County,Robeson County,27948,1605
0100000US,,United States,0500000US37157,37157,United States - North Carolina - Rockingham County,Rockingham County,38965,2373
0100000US,,United States,0500000US37159,37159,United States - North Carolina - Rowan County,Rowan County,43976,1244
0100000US,,United States,0500000US37161,37161,United States - North Carolina - Rutherford County,Rutherford County,34322,2288
0100000US,,United States,0500000US37163,37163,United States - North Carolina - Sampson County,Sampson County,33331,1426
0100000US,,United States,0500000US37165,37165,United States - North Carolina - Scotland County,Scotland County,30483,2590
0100000US,,United States,0500000US37167,37167,United States - North Carolina - Stanly County,Stanly County,40418,2466
0100000US,,United States,0500000US37169,37169,United States - North Carolina - Stokes County,Stokes County,38130,2483
0100000US,,United States,0500000US37171,37171,United States - North Carolina - Surry County,Surry County,36886,1714
0100000US,,United States,0500000US37175,37175,United States - North Carolina - Transylvania County,Transylvania County,38171,4335
0100000US,,United States,0500000US37179,37179,United States - North Carolina - Union County,Union County,57485,2436
0100000US,,United States,0500000US37181,37181,United States - North Carolina - Vance County,Vance County,33924,2122
0100000US,,United States,0500000US37183,37183,United States - North Carolina - Wake County,Wake County,61984,1042
0100000US,,United States,0500000US37189,37189,United States - North Carolina - Watauga County,Watauga County,33024,2530
0100000US,,United States,0500000US37191,37191,United States - North Carolina - Wayne County,Wayne County,39316,1434
0100000US,,United States,0500000US37193,37193,United States - North Carolina - Wilkes County,Wilkes County,35649,2764
0100000US,,United States,0500000US37195,37195,United States - North Carolina - Wilson County,Wilson County,36740,2227
0100000US,,United States,0500000US37197,37197,United States - North Carolina - Yadkin County,Yadkin County,37553,2906
0100000US,,United States,0400000US38,38,United States - North Dakota,North Dakota,43442,588
0100000US,,United States,0500000US38015,38015,United States - North Dakota - Burleigh County,Burleigh County,50017,1842
0100000US,,United States,0500000US38017,38017,United States - North Dakota - Cass County,Cass County,44853,1630
0100000US,,United States,0500000US38035,38035,United States - North Dakota - Grand Forks County,Grand Forks County,41989,1942
0100000US,,United States,0500000US38059,38059,United States - North Dakota - Morton County,Morton County,43159,2619
0100000US,,United States,0500000US38089,38089,United States - North Dakota - Stark County,Stark County,42218,3353
0100000US,,United States,0500000US38093,38093,United States - North Dakota - Stutsman County,Stutsman County,40678,2330
0100000US,,United States,0500000US38101,38101,United States - North Dakota - Ward County,Ward County,45467,1720
0100000US,,United States,0400000US39,39,United States - Ohio,Ohio,46296,172
0100000US,,United States,0500000US39001,39001,United States - Ohio - Adams County,Adams County,33520,2665
0100000US,,United States,0500000US39003,39003,United States - Ohio - Allen County,Allen County,43466,1641
0100000US,,United States,0500000US39005,39005,United States - Ohio - Ashland County,Ashland County,46592,2173
0100000US,,United States,0500000US39007,39007,United States - Ohio - Ashtabula County,Ashtabula County,39041,2166
0100000US,,United States,0500000US39009,39009,United States - Ohio - Athens County,Athens County,30886,1583
0100000US,,United States,0500000US39011,39011,United States - Ohio - Auglaize County,Auglaize County,51558,1927
0100000US,,United States,0500000US39013,39013,United States - Ohio - Belmont County,Belmont County,36019,1312
0100000US,,United States,0500000US39015,39015,United States - Ohio - Brown County,Brown County,43494,1686
0100000US,,United States,0500000US39017,39017,United States - Ohio - Butler County,Butler County,53133,1419
0100000US,,United States,0500000US39019,39019,United States - Ohio - Carroll County,Carroll County,40778,2663
0100000US,,United States,0500000US39021,39021,United States - Ohio - Champaign County,Champaign County,47625,2421
0100000US,,United States,0500000US39023,39023,United States - Ohio - Clark County,Clark County,43109,1889
0100000US,,United States,0500000US39025,39025,United States - Ohio - Clermont County,Clermont County,54547,1410
0100000US,,United States,0500000US39027,39027,United States - Ohio - Clinton County,Clinton County,46103,2514
0100000US,,United States,0500000US39029,39029,United States - Ohio - Columbiana County,Columbiana County,39161,1479
0100000US,,United States,0500000US39031,39031,United States - Ohio - Coshocton County,Coshocton County,37355,2566
0100000US,,United States,0500000US39033,39033,United States - Ohio - Crawford County,Crawford County,41669,2317
0100000US,,United States,0500000US39035,39035,United States - Ohio - Cuyahoga County,Cuyahoga County,43162,575
0100000US,,United States,0500000US39037,39037,United States - Ohio - Darke County,Darke County,45072,1519
0100000US,,United States,0500000US39039,39039,United States - Ohio - Defiance County,Defiance County,45645,1744
0100000US,,United States,0500000US39041,39041,United States - Ohio - Delaware County,Delaware County,80526,2239
0100000US,,United States,0500000US39043,39043,United States - Ohio - Erie County,Erie County,46476,1865
0100000US,,United States,0500000US39045,39045,United States - Ohio - Fairfield County,Fairfield County,56730,1443
0100000US,,United States,0500000US39047,39047,United States - Ohio - Fayette County,Fayette County,41289,2023
0100000US,,United States,0500000US39049,39049,United States - Ohio - Franklin County,Franklin County,47770,682
0100000US,,United States,0500000US39051,39051,United States - Ohio - Fulton County,Fulton County,47949,3375
0100000US,,United States,0500000US39053,39053,United States - Ohio - Gallia County,Gallia County,33113,3602
0100000US,,United States,0500000US39055,39055,United States - Ohio - Geauga County,Geauga County,68393,2839
0100000US,,United States,0500000US39057,39057,United States - Ohio - Greene County,Greene County,56859,2311
0100000US,,United States,0500000US39059,39059,United States - Ohio - Guernsey County,Guernsey County,34966,2945
0100000US,,United States,0500000US39061,39061,United States - Ohio - Hamilton County,Hamilton County,47232,906
0100000US,,United States,0500000US39063,39063,United States - Ohio - Hancock County,Hancock County,47374,2212
0100000US,,United States,0500000US39065,39065,United States - Ohio - Hardin County,Hardin County,40541,2835
0100000US,,United States,0500000US39069,39069,United States - Ohio - Henry County,Henry County,49149,2663
0100000US,,United States,0500000US39071,39071,United States - Ohio - Highland County,Highland County,39106,2700
0100000US,,United States,0500000US39073,39073,United States - Ohio - Hocking County,Hocking County,40855,2876
0100000US,,United States,0500000US39075,39075,United States - Ohio - Holmes County,Holmes County,46264,2756
0100000US,,United States,0500000US39077,39077,United States - Ohio - Huron County,Huron County,46393,1546
0100000US,,United States,0500000US39079,39079,United States - Ohio - Jackson County,Jackson County,34446,2410
0100000US,,United States,0500000US39081,39081,United States - Ohio - Jefferson County,Jefferson County,36064,1138
0100000US,,United States,0500000US39083,39083,United States - Ohio - Knox County,Knox County,44014,1709
0100000US,,United States,0500000US39085,39085,United States - Ohio - Lake County,Lake County,53242,977
0100000US,,United States,0500000US39087,39087,United States - Ohio - Lawrence County,Lawrence County,31366,2012
0100000US,,United States,0500000US39089,39089,United States - Ohio - Licking County,Licking County,53239,1669
0100000US,,United States,0500000US39091,39091,United States - Ohio - Logan County,Logan County,47016,2995
0100000US,,United States,0500000US39093,39093,United States - Ohio - Lorain County,Lorain County,50993,1031
0100000US,,United States,0500000US39095,39095,United States - Ohio - Lucas County,Lucas County,43527,1147
0100000US,,United States,0500000US39097,39097,United States - Ohio - Madison County,Madison County,53479,2743
0100000US,,United States,0500000US39099,39099,United States - Ohio - Mahoning County,Mahoning County,38906,726
0100000US,,United States,0500000US39101,39101,United States - Ohio - Marion County,Marion County,41192,1820
0100000US,,United States,0500000US39103,39103,United States - Ohio - Medina County,Medina County,65111,1507
0100000US,,United States,0500000US39105,39105,United States - Ohio - Meigs County,Meigs County,32003,2344
0100000US,,United States,0500000US39107,39107,United States - Ohio - Mercer County,Mercer County,48292,2732
0100000US,,United States,0500000US39109,39109,United States - Ohio - Miami County,Miami County,49870,1603
0100000US,,United States,0500000US39113,39113,United States - Ohio - Montgomery County,Montgomery County,43237,796
0100000US,,United States,0500000US39117,39117,United States - Ohio - Morrow County,Morrow County,48777,3252
0100000US,,United States,0500000US39119,39119,United States - Ohio - Muskingum County,Muskingum County,38748,1665
0100000US,,United States,0500000US39123,39123,United States - Ohio - Ottawa County,Ottawa County,53186,4823
0100000US,,United States,0500000US39127,39127,United States - Ohio - Perry County,Perry County,39843,2707
0100000US,,United States,0500000US39129,39129,United States - Ohio - Pickaway County,Pickaway County,50833,2744
0100000US,,United States,0500000US39131,39131,United States - Ohio - Pike County,Pike County,31380,3310
0100000US,,United States,0500000US39133,39133,United States - Ohio - Portage County,Portage County,48339,1559
0100000US,,United States,0500000US39135,39135,United States - Ohio - Preble County,Preble County,47543,1827
0100000US,,United States,0500000US39137,39137,United States - Ohio - Putnam County,Putnam County,53637,2144
0100000US,,United States,0500000US39139,39139,United States - Ohio - Richland County,Richland County,41563,1555
0100000US,,United States,0500000US39141,39141,United States - Ohio - Ross County,Ross County,40558,1991
0100000US,,United States,0500000US39143,39143,United States - Ohio - Sandusky County,Sandusky County,46366,2117
0100000US,,United States,0500000US39145,39145,United States - Ohio - Scioto County,Scioto County,30354,2009
0100000US,,United States,0500000US39147,39147,United States - Ohio - Seneca County,Seneca County,43467,1796
0100000US,,United States,0500000US39149,39149,United States - Ohio - Shelby County,Shelby County,49394,4003
0100000US,,United States,0500000US39151,39151,United States - Ohio - Stark County,Stark County,44894,939
0100000US,,United States,0500000US39153,39153,United States - Ohio - Summit County,Summit County,46997,869
0100000US,,United States,0500000US39155,39155,United States - Ohio - Trumbull County,Trumbull County,42378,1175
0100000US,,United States,0500000US39157,39157,United States - Ohio - Tuscarawas County,Tuscarawas County,41114,1633
0100000US,,United States,0500000US39159,39159,United States - Ohio - Union County,Union County,67455,2267
0100000US,,United States,0500000US39161,39161,United States - Ohio - Van Wert County,Van Wert County,43034,2156
0100000US,,United States,0500000US39165,39165,United States - Ohio - Warren County,Warren County,69046,1249
0100000US,,United States,0500000US39167,39167,United States - Ohio - Washington County,Washington County,39425,2430
0100000US,,United States,0500000US39169,39169,United States - Ohio - Wayne County,Wayne County,47233,1511
0100000US,,United States,0500000US39171,39171,United States - Ohio - Williams County,Williams County,44051,2076
0100000US,,United States,0500000US39173,39173,United States - Ohio - Wood County,Wood County,51001,1983
0100000US,,United States,0500000US39175,39175,United States - Ohio - Wyandot County,Wyandot County,47526,2454
0100000US,,United States,0400000US40,40,United States - Oklahoma,Oklahoma,40371,305
0100000US,,United States,0500000US40001,40001,United States - Oklahoma - Adair County,Adair County,29640,3322
0100000US,,United States,0500000US40013,40013,United States - Oklahoma - Bryan County,Bryan County,33427,2549
0100000US,,United States,0500000US40015,40015,United States - Oklahoma - Caddo County,Caddo County,38123,2797
0100000US,,United States,0500000US40017,40017,United States - Oklahoma - Canadian County,Canadian County,54482,1222
0100000US,,United States,0500000US40019,40019,United States - Oklahoma - Carter County,Carter County,36565,2420
0100000US,,United States,0500000US40021,40021,United States - Oklahoma - Cherokee County,Cherokee County,28916,2818
0100000US,,United States,0500000US40027,40027,United States - Oklahoma - Cleveland County,Cleveland County,49125,1281
0100000US,,United States,0500000US40031,40031,United States - Oklahoma - Comanche County,Comanche County,41902,1553
0100000US,,United States,0500000US40037,40037,United States - Oklahoma - Creek County,Creek County,39757,2141
0100000US,,United States,0500000US40039,40039,United States - Oklahoma - Custer County,Custer County,36215,2575
0100000US,,United States,0500000US40041,40041,United States - Oklahoma - Delaware County,Delaware County,34129,2064
0100000US,,United States,0500000US40047,40047,United States - Oklahoma - Garfield County,Garfield County,38674,2914
0100000US,,United States,0500000US40049,40049,United States - Oklahoma - Garvin County,Garvin County,35091,1996
0100000US,,United States,0500000US40051,40051,United States - Oklahoma - Grady County,Grady County,42311,2470
0100000US,,United States,0500000US40065,40065,United States - Oklahoma - Jackson County,Jackson County,38513,4792
0100000US,,United States,0500000US40071,40071,United States - Oklahoma - Kay County,Kay County,37294,1962
0100000US,,United States,0500000US40079,40079,United States - Oklahoma - Le Flore County,Le Flore County,34621,2814
0100000US,,United States,0500000US40081,40081,United States - Oklahoma - Lincoln County,Lincoln County,38306,2919
0100000US,,United States,0500000US40083,40083,United States - Oklahoma - Logan County,Logan County,43746,3578
0100000US,,United States,0500000US40087,40087,United States - Oklahoma - McClain County,McClain County,49387,4146
0100000US,,United States,0500000US40089,40089,United States - Oklahoma - McCurtain County,McCurtain County,30754,3513
0100000US,,United States,0500000US40097,40097,United States - Oklahoma - Mayes County,Mayes County,38526,1998
0100000US,,United States,0500000US40101,40101,United States - Oklahoma - Muskogee County,Muskogee County,35167,2142
0100000US,,United States,0500000US40109,40109,United States - Oklahoma - Oklahoma County,Oklahoma County,40513,690
0100000US,,United States,0500000US40111,40111,United States - Oklahoma - Okmulgee County,Okmulgee County,31960,2814
0100000US,,United States,0500000US40113,40113,United States - Oklahoma - Osage County,Osage County,39365,2511
0100000US,,United States,0500000US40115,40115,United States - Oklahoma - Ottawa County,Ottawa County,32423,1765
0100000US,,United States,0500000US40119,40119,United States - Oklahoma - Payne County,Payne County,33541,2437
0100000US,,United States,0500000US40121,40121,United States - Oklahoma - Pittsburg County,Pittsburg County,36915,2662
0100000US,,United States,0500000US40123,40123,United States - Oklahoma - Pontotoc County,Pontotoc County,34271,1805
